NOTA_CN,NOTA_MT,NOTA_LC,NOTA_CH,NOTA_REDACAO,nota_final
556.7,598.0,620.4,677.7,820.0,654.5600000000001
567.3,651.6,581.9,582.7,780.0,632.7
446.2,528.5,531.5,388.6,480.0,474.96000000000004
647.1,772.3,545.0,615.5,720.0,659.98
598.1,710.4,656.2,704.4,760.0,685.8199999999999
506.3,404.4,514.2,502.2,600.0,505.4200000000001
504.3,650.5,617.2,681.7,880.0,666.74
399.0,620.8,553.9,585.6,580.0,547.8599999999999
501.1,565.3,547.2,598.2,580.0,558.36
704.9,767.3,684.1,678.9,960.0,759.04
395.8,441.9,557.1,626.0,560.0,516.1600000000001
466.5,516.6,545.9,484.7,640.0,530.74
577.9,645.1,556.8,600.6,860.0,648.08
498.3,429.5,546.5,501.3,700.0,535.12
580.4,548.8,616.9,689.1,620.0,611.04
555.7,710.6,452.9,572.3,740.0,606.3
375.6,614.3,400.3,490.6,680.0,512.1600000000001
347.1,467.5,429.7,374.7,0.0,323.8
646.2,702.8,616.8,659.4,660.0,657.04
481.2,482.5,549.8,544.6,520.0,515.62
539.5,650.7,525.3,563.5,360.0,527.8
581.2,550.3,580.5,659.1,740.0,622.22
596.5,592.2,626.2,553.2,600.0,593.6200000000001
433.0,589.1,507.9,430.6,760.0,544.12
518.0,540.8,535.4,530.4,560.0,536.92
522.3,589.4,559.2,547.6,640.0,571.7
497.1,477.3,499.0,450.4,640.0,512.76
458.1,488.9,337.5,431.5,460.0,435.2
435.7,613.1,532.3,511.9,540.0,526.6
533.3,599.7,601.6,620.3,840.0,638.9799999999999
351.2,378.5,355.1,485.5,480.0,410.06000000000006
585.9,655.4,579.1,523.4,540.0,576.76
484.5,548.8,572.8,603.0,620.0,565.8199999999999
629.1,691.2,499.1,566.9,820.0,641.26
393.1,592.9,509.3,569.0,460.0,504.86
540.1,571.3,559.4,564.7,700.0,587.1
624.9,609.5,589.1,601.3,720.0,628.96
567.8,666.0,580.8,623.1,840.0,655.54
554.2,548.4,609.9,625.3,560.0,579.5600000000001
558.1,545.7,613.3,644.2,900.0,652.26
467.1,661.5,470.0,562.4,480.0,528.2
548.5,459.5,608.1,628.2,920.0,632.86
347.7,608.6,496.1,472.0,0.0,384.88
452.6,558.9,488.7,383.8,700.0,516.8
558.2,702.7,535.8,403.2,840.0,607.98
643.7,807.0,622.7,667.1,580.0,664.1
706.9,893.4,605.3,712.1,840.0,751.54
446.6,471.0,527.0,488.8,560.0,498.67999999999995
381.9,484.4,538.8,482.5,660.0,509.52
475.6,573.2,525.7,524.0,440.0,507.7
555.5,642.5,612.0,621.2,800.0,646.24
411.3,370.4,371.7,475.2,460.0,417.7200000000001
413.8,424.6,388.3,342.4,320.0,377.82
511.3,451.3,523.3,560.0,520.0,513.1800000000001
512.6,547.9,530.5,577.3,660.0,565.6600000000001
486.6,394.9,519.7,524.4,620.0,509.12
470.7,559.5,482.5,535.0,560.0,521.54
587.0,657.9,597.3,620.4,760.0,644.52
525.8,493.5,547.4,540.1,540.0,529.3599999999999
424.1,630.7,537.7,537.6,480.0,522.0200000000001
559.3,575.9,524.2,603.1,560.0,564.5
365.2,473.1,579.4,553.2,560.0,506.17999999999995
539.5,477.0,469.3,545.0,740.0,554.1600000000001
456.3,546.2,451.0,554.0,680.0,537.5
349.4,570.3,483.3,423.3,600.0,485.26000000000005
481.1,444.2,417.0,409.0,580.0,466.26000000000005
436.6,484.0,420.0,476.3,580.0,479.37999999999994
527.7,721.1,620.4,606.9,780.0,651.22
448.6,638.9,475.6,526.5,900.0,597.92
408.6,390.6,446.1,493.4,540.0,455.74000000000007
424.2,423.9,508.6,467.2,520.0,468.7799999999999
536.6,672.3,641.3,691.8,920.0,692.4
551.6,610.5,587.1,561.5,780.0,618.14
397.0,520.4,381.8,486.6,560.0,469.16
646.9,661.0,652.7,693.6,860.0,702.84
622.9,683.8,590.2,626.7,660.0,636.72
406.2,440.5,495.0,409.5,440.0,438.23999999999995
590.6,666.1,594.6,629.4,900.0,676.1400000000001
461.9,558.2,513.8,570.6,660.0,552.9
383.7,394.9,434.4,385.6,560.0,431.71999999999997
576.6,628.9,577.6,527.0,600.0,582.02
537.6,624.4,548.7,591.3,700.0,600.4
495.9,693.3,546.1,555.9,640.0,586.24
593.9,518.0,549.0,572.5,520.0,550.6800000000001
420.9,447.5,517.9,548.2,680.0,522.9
537.6,652.1,584.7,620.0,720.0,622.88
568.7,449.6,591.0,582.9,620.0,562.44
675.5,882.6,662.1,687.3,940.0,769.5
597.6,492.3,647.8,629.6,540.0,581.46
638.7,653.0,603.3,631.6,780.0,661.3199999999999
533.8,552.8,515.2,509.5,520.0,526.26
570.6,466.5,514.5,520.1,760.0,566.3399999999999
552.0,554.0,617.5,643.2,840.0,641.3399999999999
463.6,470.2,500.3,516.7,480.0,486.16
624.3,595.1,648.1,627.2,560.0,610.9399999999999
549.2,583.1,601.2,483.6,860.0,615.4200000000001
470.7,515.1,584.2,603.3,600.0,554.6600000000001
487.5,617.3,576.7,641.6,600.0,584.62
472.9,629.4,514.8,553.7,840.0,602.1600000000001
688.0,801.7,667.7,791.3,580.0,705.74
435.6,471.9,515.1,512.5,840.0,555.02
571.5,658.6,548.5,600.4,720.0,619.8
570.0,563.3,564.6,636.7,800.0,626.9200000000001
548.5,639.3,552.7,566.1,700.0,601.3199999999999
435.0,460.6,435.9,521.6,500.0,470.62
557.5,636.0,566.4,498.8,680.0,587.74
517.9,495.9,471.5,466.6,580.0,506.38
525.0,449.5,532.4,607.6,480.0,518.9
607.9,700.1,570.2,628.2,720.0,645.28
461.4,450.4,498.1,454.4,580.0,488.86
537.8,746.0,614.5,645.5,720.0,652.76
513.8,701.5,517.5,539.6,520.0,558.48
434.8,477.5,457.5,443.1,600.0,482.58000000000004
580.8,642.0,613.0,609.9,760.0,641.14
537.3,546.6,541.0,471.5,600.0,539.28
591.3,677.1,589.1,606.2,660.0,624.74
485.4,541.1,542.9,591.0,560.0,544.08
580.9,504.5,574.9,585.4,600.0,569.1400000000001
565.9,660.8,593.8,626.6,640.0,617.42
459.1,419.6,483.7,455.9,0.0,363.66
459.2,433.4,360.4,493.6,500.0,449.32
441.8,549.4,555.2,640.9,760.0,589.46
494.2,473.2,524.3,566.9,900.0,591.72
437.1,459.7,541.2,498.5,720.0,531.3
591.7,692.9,628.0,711.2,860.0,696.76
585.4,601.4,577.3,627.5,840.0,646.3199999999999
417.9,456.0,553.2,573.5,440.0,488.12
474.1,591.8,542.8,447.6,620.0,535.26
412.1,433.0,406.3,391.9,500.0,428.66
560.6,439.0,616.5,653.6,800.0,613.9399999999999
515.6,549.1,557.3,567.1,520.0,541.8199999999999
577.5,695.9,616.4,673.8,580.0,628.72
634.3,730.2,688.9,668.2,600.0,664.32
574.5,603.6,579.7,568.2,880.0,641.2
515.7,665.9,556.4,643.2,820.0,640.24
468.4,705.6,631.1,671.9,760.0,647.4
385.3,441.0,515.3,367.0,400.0,421.71999999999997
436.0,532.4,510.6,447.2,660.0,517.24
488.0,439.2,381.5,432.3,740.0,496.2
447.5,387.2,457.8,554.1,360.0,441.32
445.0,617.0,494.4,570.5,800.0,585.38
501.0,549.0,596.7,602.2,860.0,621.78
522.0,636.3,513.6,538.4,680.0,578.0600000000001
516.1,451.7,543.5,531.0,760.0,560.46
440.9,545.5,523.5,436.1,740.0,537.2
601.4,624.2,578.0,682.2,380.0,573.1600000000001
462.7,557.0,480.0,522.4,560.0,516.42
620.1,693.5,513.7,619.5,920.0,673.36
472.8,417.7,447.6,359.2,660.0,471.46000000000004
481.7,495.6,560.2,495.0,660.0,538.5
466.6,533.0,477.8,494.7,640.0,522.4200000000001
413.7,432.5,395.3,467.4,480.0,437.78000000000003
442.6,466.7,527.1,537.9,620.0,518.86
392.8,647.8,511.0,551.6,580.0,536.64
512.5,649.4,527.2,592.4,640.0,584.3
527.3,675.7,552.9,586.8,820.0,632.54
587.8,560.0,576.2,644.6,740.0,621.72
604.7,675.1,578.9,582.4,580.0,604.22
648.0,605.1,557.0,636.9,620.0,613.4
498.8,559.8,488.3,413.2,740.0,540.02
467.9,482.0,529.5,458.9,620.0,511.66
539.9,513.7,533.4,535.8,700.0,564.5600000000001
534.1,609.2,551.8,606.8,860.0,632.38
579.1,688.5,610.8,647.8,780.0,661.24
502.8,591.3,524.4,540.3,540.0,539.76
417.0,741.2,538.6,566.0,500.0,552.5600000000001
470.8,699.0,574.2,607.3,640.0,598.26
440.3,572.2,506.6,516.8,580.0,523.18
560.8,535.9,535.4,583.7,560.0,555.1600000000001
366.0,571.4,419.5,465.4,560.0,476.46000000000004
415.8,440.1,475.3,479.4,640.0,490.12
597.7,731.2,664.8,766.7,620.0,676.08
554.4,508.1,535.7,471.0,520.0,517.8399999999999
622.6,721.6,654.2,672.8,780.0,690.24
480.6,481.5,335.9,534.6,480.0,462.52
665.3,767.5,665.7,703.7,880.0,736.4399999999999
517.4,553.7,551.2,458.2,640.0,544.1
627.2,756.9,643.5,732.3,840.0,719.9799999999999
570.9,744.8,603.9,631.6,960.0,702.24
557.8,560.2,531.9,538.8,520.0,541.74
487.2,602.3,570.9,543.7,800.0,600.82
531.4,737.6,575.0,596.6,640.0,616.12
359.6,542.6,541.3,512.5,640.0,519.2
493.3,552.6,516.1,523.4,860.0,589.08
538.4,542.8,526.6,538.5,720.0,573.26
479.8,529.2,542.9,548.8,780.0,576.14
530.8,423.3,519.5,553.4,560.0,517.4
407.7,473.7,451.5,482.2,480.0,459.0200000000001
455.3,632.4,540.3,537.3,500.0,533.0600000000001
606.3,556.7,567.2,598.4,520.0,569.72
633.0,717.8,562.4,667.6,920.0,700.16
367.4,386.2,370.0,433.1,500.0,411.34
592.2,820.2,625.7,711.6,860.0,721.94
567.6,609.4,589.6,684.6,840.0,658.24
403.4,542.2,444.7,509.5,560.0,491.96000000000004
562.8,676.1,506.8,477.1,720.0,588.5600000000001
482.0,354.2,358.1,436.7,0.0,326.20000000000005
482.2,549.9,536.9,544.6,720.0,566.72
545.7,562.3,504.0,544.4,480.0,527.28
628.8,733.7,527.9,642.3,900.0,686.54
578.0,618.8,559.7,598.3,580.0,586.96
435.1,409.8,435.5,540.4,520.0,468.16
482.0,638.8,570.5,573.1,600.0,572.88
463.4,454.8,495.6,518.5,620.0,510.46000000000004
519.9,652.5,643.1,604.1,580.0,599.92
401.5,404.6,440.0,446.7,820.0,502.56000000000006
356.4,507.7,381.0,476.4,580.0,460.3
579.4,611.5,589.4,620.0,520.0,584.0600000000001
622.3,748.9,622.4,689.4,900.0,716.6
470.8,497.9,496.9,525.8,540.0,506.2799999999999
455.8,521.3,442.2,614.9,620.0,530.8399999999999
482.4,498.9,506.7,515.7,560.0,512.74
644.7,669.6,609.3,592.3,820.0,667.1800000000001
392.5,499.6,388.5,401.6,480.0,432.43999999999994
436.2,520.9,605.6,585.3,640.0,557.6
544.2,464.7,497.5,556.2,760.0,564.5200000000001
390.5,413.6,367.5,415.5,440.0,405.41999999999996
485.8,438.4,481.9,496.9,520.0,484.6
425.2,463.6,457.3,538.2,500.0,476.86
523.3,473.5,578.1,574.5,620.0,553.88
390.3,456.7,478.0,439.7,560.0,464.93999999999994
484.2,618.8,542.9,590.3,760.0,599.24
401.3,535.3,509.7,481.5,520.0,489.56000000000006
565.3,576.4,562.7,593.3,680.0,595.54
457.3,486.0,506.1,478.2,600.0,505.5200000000001
431.4,649.8,569.4,553.1,680.0,576.74
577.1,705.8,592.4,654.5,760.0,657.96
537.9,469.8,549.2,465.2,780.0,560.4200000000001
668.2,692.4,599.2,607.7,800.0,673.5
562.6,581.8,550.8,611.0,800.0,621.24
503.4,547.3,553.9,519.3,800.0,584.78
406.1,463.6,436.8,469.4,500.0,455.18
630.5,657.3,563.8,637.0,540.0,605.72
570.6,657.9,545.2,608.9,900.0,656.52
431.4,491.6,390.8,393.9,340.0,409.53999999999996
643.3,711.4,654.2,752.9,840.0,720.3599999999999
445.8,465.1,527.0,482.8,740.0,532.14
511.7,551.0,435.5,384.1,640.0,504.46000000000004
680.5,767.8,641.3,691.7,720.0,700.26
501.7,608.9,490.3,590.9,820.0,602.3599999999999
408.7,431.5,486.1,524.2,480.0,466.1
600.4,590.7,591.2,620.8,880.0,656.62
552.9,632.6,555.5,581.9,900.0,644.58
499.5,599.6,535.3,607.7,720.0,592.42
569.6,579.7,568.5,627.7,700.0,609.1
612.9,682.8,620.1,664.7,760.0,668.1
492.5,483.8,561.1,600.0,600.0,547.48
530.1,655.7,557.7,612.8,720.0,615.26
451.3,377.4,408.8,459.1,480.0,435.32
592.4,635.1,555.0,550.2,920.0,650.54
410.1,434.7,435.9,472.6,600.0,470.65999999999997
479.5,463.5,561.7,561.7,920.0,597.28
447.7,654.0,542.0,506.1,600.0,549.96
511.1,678.0,572.4,598.7,680.0,608.04
445.2,415.6,493.6,482.6,700.0,507.4
511.0,625.3,531.2,590.9,700.0,591.6800000000001
598.8,799.6,653.6,711.9,680.0,688.78
388.5,609.2,485.8,384.3,620.0,497.56000000000006
602.4,651.4,583.7,431.6,940.0,641.8199999999999
466.9,609.7,576.5,567.7,900.0,624.1600000000001
572.2,679.9,525.4,584.8,700.0,612.46
704.5,767.1,686.6,663.8,920.0,748.4
468.4,460.7,496.4,495.3,800.0,544.1600000000001
497.7,456.7,461.7,460.3,480.0,471.2799999999999
695.8,796.8,647.8,710.8,880.0,746.24
661.8,764.6,562.5,549.2,760.0,659.6200000000001
436.5,438.7,511.4,478.1,500.0,472.93999999999994
599.4,605.1,594.8,619.8,840.0,651.8199999999999
393.4,496.0,590.3,570.6,460.0,502.05999999999995
348.9,493.6,519.2,491.3,500.0,470.6
559.7,605.4,572.0,584.8,680.0,600.3799999999999
616.5,732.2,657.6,657.0,820.0,696.6600000000001
591.2,566.8,591.6,617.5,860.0,645.42
499.7,488.2,414.4,455.0,540.0,479.46000000000004
708.5,779.8,601.3,769.5,820.0,735.8199999999999
593.3,586.8,680.7,684.2,800.0,669.0
525.1,458.7,525.7,538.4,580.0,525.58
474.0,593.6,546.2,559.6,740.0,582.6800000000001
557.4,620.3,596.9,654.9,660.0,617.9
442.8,512.3,526.0,482.5,600.0,512.72
689.9,756.3,614.0,692.4,840.0,718.52
442.7,490.8,406.2,422.1,480.0,448.36
577.2,610.0,529.3,400.5,680.0,559.4
362.8,660.9,482.6,359.7,640.0,501.2
571.6,671.1,584.3,601.8,820.0,649.76
564.2,612.1,566.7,575.3,780.0,619.6600000000001
522.0,794.0,628.0,638.0,920.0,700.4
535.7,640.6,525.7,569.2,520.0,558.24
440.4,512.2,501.4,528.1,540.0,504.41999999999996
526.4,657.1,571.0,636.4,620.0,602.1800000000001
591.5,713.6,537.5,593.9,860.0,659.3
455.4,548.9,445.0,387.4,460.0,459.34
509.9,554.9,522.6,600.4,620.0,561.5600000000001
398.8,508.8,478.3,562.4,720.0,533.6600000000001
459.4,426.1,547.7,645.4,760.0,567.72
606.2,632.4,576.7,638.2,620.0,614.7
583.3,675.0,564.0,527.8,720.0,614.02
413.5,368.8,387.1,507.2,600.0,455.32000000000005
586.8,756.9,543.6,614.6,600.0,620.3799999999999
546.2,703.1,541.2,575.7,900.0,653.24
619.0,729.9,623.9,678.3,820.0,694.22
386.2,434.1,531.2,527.8,700.0,515.86
596.9,656.7,576.1,678.2,800.0,661.5799999999999
429.1,495.5,429.9,477.3,700.0,506.36
471.5,430.5,325.9,572.4,620.0,484.06000000000006
618.2,681.7,640.7,644.3,700.0,656.98
745.1,879.7,651.4,725.0,680.0,736.24
545.8,433.5,543.7,541.5,760.0,564.9
713.5,859.2,633.0,718.7,940.0,772.8799999999999
384.3,430.9,493.3,458.6,540.0,461.41999999999996
466.0,674.9,533.4,431.9,680.0,557.24
518.2,684.5,581.9,528.4,820.0,626.6
530.6,551.6,583.5,591.7,840.0,619.48
645.0,823.1,611.4,701.0,920.0,740.1
657.7,717.6,584.2,634.9,700.0,658.88
597.0,651.6,568.9,586.7,640.0,608.8399999999999
551.1,676.7,597.6,620.4,940.0,677.1600000000001
559.3,531.9,565.1,577.9,760.0,598.8399999999999
455.5,492.4,400.5,427.9,560.0,467.26000000000005
416.0,516.9,551.6,412.6,480.0,475.41999999999996
617.3,673.6,592.8,638.1,880.0,680.36
472.6,570.3,487.6,589.9,680.0,560.08
359.2,460.3,510.7,496.6,580.0,481.36
489.9,610.4,534.3,539.3,820.0,598.78
505.1,503.6,505.0,487.7,640.0,528.28
538.3,543.7,534.5,538.8,640.0,559.0600000000001
632.8,662.1,643.2,645.2,800.0,676.6600000000001
648.2,661.0,590.3,660.0,640.0,639.9
637.7,627.7,666.7,704.2,620.0,651.26
408.8,631.8,504.4,533.6,700.0,555.72
392.8,406.2,513.1,496.1,640.0,489.64
528.7,607.5,517.3,380.1,560.0,518.72
457.5,487.0,573.8,569.2,640.0,545.5
464.2,429.3,573.3,526.1,680.0,534.58
464.2,480.4,393.5,442.8,360.0,428.17999999999995
649.0,743.0,601.8,720.7,920.0,726.9
593.4,551.3,569.2,571.5,720.0,601.0799999999999
407.0,516.1,512.7,476.0,520.0,486.36
544.6,540.7,536.7,576.8,720.0,583.76
490.0,612.6,583.1,600.4,580.0,573.22
552.6,563.6,548.2,562.8,680.0,581.4399999999999
617.6,589.0,552.5,599.1,660.0,603.64
478.4,639.3,609.2,561.3,760.0,609.64
400.9,557.8,477.7,562.3,680.0,535.74
493.2,514.6,512.6,566.7,540.0,525.4200000000001
467.3,513.3,397.0,494.0,560.0,486.32
514.0,545.8,617.7,565.3,700.0,588.5600000000001
550.9,600.8,511.7,520.8,600.0,556.8399999999999
451.8,605.0,594.1,528.9,560.0,547.96
471.8,478.8,504.8,592.1,760.0,561.5
409.7,416.9,477.1,466.1,480.0,449.9599999999999
479.5,559.4,492.6,532.9,820.0,576.88
526.0,590.8,577.0,545.6,600.0,567.88
418.2,470.9,541.0,497.8,720.0,529.5799999999999
470.9,448.4,505.0,600.2,800.0,564.9
501.5,633.6,429.0,388.5,460.0,482.52
511.3,590.8,566.5,590.0,680.0,587.72
593.5,474.1,579.7,600.9,720.0,593.64
461.2,502.5,544.7,525.2,500.0,506.7200000000001
539.1,420.0,577.8,613.3,600.0,550.04
481.1,596.2,389.1,492.4,620.0,515.76
347.8,389.1,336.4,436.8,400.0,382.02000000000004
351.1,507.3,505.6,388.0,760.0,502.4
446.0,462.2,479.0,464.1,600.0,490.26000000000005
587.9,544.5,508.5,521.6,560.0,544.5
584.6,678.0,615.7,572.4,900.0,670.14
353.2,448.9,521.8,457.1,580.0,472.2
504.7,435.4,587.8,658.7,600.0,557.3199999999999
528.3,452.9,535.4,537.2,480.0,506.76000000000005
501.9,437.1,459.2,564.9,480.0,488.62
548.5,492.7,566.5,588.2,660.0,571.1800000000001
410.8,416.1,475.0,359.4,700.0,472.26000000000005
443.8,487.7,532.1,525.0,780.0,553.72
548.2,604.6,560.4,598.2,640.0,590.2800000000001
401.6,424.4,522.8,597.9,760.0,541.3399999999999
703.2,838.7,605.1,718.0,900.0,753.0
527.9,615.2,587.9,626.6,800.0,631.52
418.4,555.1,516.3,411.2,720.0,524.2
407.0,579.1,514.4,529.1,620.0,529.92
455.7,494.2,478.8,564.0,880.0,574.54
600.8,723.9,570.1,615.6,820.0,666.0799999999999
401.5,533.8,539.3,445.7,620.0,508.06000000000006
546.6,525.3,484.8,513.2,700.0,553.98
450.1,599.6,543.3,574.7,440.0,521.54
591.2,502.0,544.4,636.8,580.0,570.8799999999999
491.3,454.3,499.6,581.2,600.0,525.28
561.0,590.4,564.2,557.9,920.0,638.7
514.7,385.9,453.8,445.0,340.0,427.88
517.8,465.3,495.2,540.9,600.0,523.8399999999999
442.0,380.8,399.7,366.4,0.0,317.78000000000003
617.7,645.9,580.6,618.2,740.0,640.4799999999999
422.5,551.5,496.1,471.3,340.0,456.2799999999999
430.8,553.0,477.6,530.1,700.0,538.3
706.5,806.7,603.1,725.4,940.0,756.34
526.0,570.8,563.6,557.7,700.0,583.6200000000001
640.8,639.4,603.2,614.2,600.0,619.52
546.0,619.5,469.1,550.8,640.0,565.0799999999999
388.9,433.2,512.9,478.3,640.0,490.66
492.1,652.2,487.0,488.9,500.0,524.0400000000001
580.4,582.3,507.2,584.3,660.0,582.8399999999999
558.9,555.3,509.1,546.5,880.0,609.9599999999999
498.1,489.5,539.8,409.3,580.0,503.34
575.8,704.1,645.4,666.3,940.0,706.32
445.7,483.7,0.0,564.3,420.0,382.73999999999995
494.4,615.5,567.9,566.3,560.0,560.82
510.3,520.7,560.8,560.7,640.0,558.5
440.8,559.8,398.9,441.2,600.0,488.14
700.6,847.3,687.0,695.9,920.0,770.1600000000001
442.2,486.2,539.7,417.7,360.0,449.16
481.8,456.9,482.7,480.5,580.0,496.38
436.5,651.0,550.1,560.5,720.0,583.62
441.1,396.4,518.4,429.5,620.0,481.08000000000004
547.7,675.3,640.0,542.2,680.0,617.04
610.1,734.4,530.2,575.5,860.0,662.04
499.1,506.8,465.5,415.3,560.0,489.34
692.9,749.3,611.7,697.0,900.0,730.18
484.3,449.0,515.9,560.4,680.0,537.92
585.9,636.2,589.9,616.5,640.0,613.7
470.0,443.2,462.7,455.6,540.0,474.3
528.3,461.0,530.4,497.3,560.0,515.4
560.1,610.4,560.9,595.0,900.0,645.28
425.9,448.4,449.9,469.9,720.0,502.82
368.2,435.6,469.1,540.6,420.0,446.7
383.4,491.6,410.0,455.9,520.0,452.18
534.6,575.0,510.9,507.4,640.0,553.58
421.9,658.8,483.9,586.7,760.0,582.26
408.0,434.0,484.8,357.3,540.0,444.82
582.4,447.7,553.6,668.5,900.0,630.4399999999999
519.3,691.4,533.4,616.3,800.0,632.0799999999999
454.0,549.1,453.7,382.6,820.0,531.88
464.7,444.7,558.2,607.5,680.0,551.02
438.4,545.7,507.5,525.4,640.0,531.4
422.9,444.8,421.1,436.6,860.0,517.08
699.3,821.6,644.0,754.5,840.0,751.88
519.1,398.3,533.4,566.6,720.0,547.48
460.3,465.8,518.4,473.2,640.0,511.53999999999996
722.8,899.0,630.1,713.2,940.0,781.0200000000001
467.8,398.9,395.8,499.7,600.0,472.43999999999994
602.9,486.4,561.9,646.5,560.0,571.54
451.7,567.2,592.1,456.9,680.0,549.58
415.7,390.4,434.1,456.1,680.0,475.25999999999993
450.0,528.2,426.7,446.3,560.0,482.23999999999995
549.3,592.0,578.6,654.5,840.0,642.88
436.1,398.1,467.3,400.5,500.0,440.4
477.5,582.5,501.6,558.8,420.0,508.0799999999999
596.1,684.9,560.2,560.9,740.0,628.42
496.5,467.1,558.6,443.5,640.0,521.14
481.1,647.1,485.1,520.5,540.0,534.76
450.3,672.2,529.3,514.7,580.0,549.3
563.1,496.8,652.2,602.2,480.0,558.86
667.0,699.2,589.1,585.4,840.0,676.1400000000001
520.0,555.1,552.0,576.9,600.0,560.8
544.2,440.6,598.2,555.9,520.0,531.78
611.4,686.3,552.8,573.1,580.0,600.72
537.8,480.9,585.8,605.8,440.0,530.0600000000001
414.2,486.4,527.3,546.2,600.0,514.8199999999999
451.2,470.2,470.9,527.3,660.0,515.92
545.4,586.7,624.4,636.4,600.0,598.58
426.2,493.0,416.0,428.7,580.0,468.78000000000003
512.4,503.0,625.7,599.6,800.0,608.14
505.7,548.4,556.8,577.0,600.0,557.5799999999999
482.8,510.9,389.7,370.4,620.0,474.76000000000005
471.3,509.1,533.3,532.7,540.0,517.28
627.5,727.4,625.4,627.2,820.0,685.5
460.4,624.5,505.0,541.5,600.0,546.28
514.9,557.7,577.4,550.4,640.0,568.08
610.6,518.7,558.4,541.6,800.0,605.86
447.6,554.2,429.8,514.1,400.0,469.14000000000004
441.9,484.8,519.9,448.1,560.0,490.93999999999994
424.1,448.1,488.7,548.5,600.0,501.88
413.5,575.0,528.8,586.5,740.0,568.76
505.4,578.9,597.0,641.2,820.0,628.5
470.5,643.7,583.9,582.6,660.0,588.14
498.1,605.4,519.1,489.7,700.0,562.4599999999999
450.2,591.5,483.5,466.3,700.0,538.3
472.4,442.8,475.2,494.2,560.0,488.9200000000001
505.3,714.4,611.8,649.3,620.0,620.1600000000001
493.7,516.2,531.5,546.9,500.0,517.6600000000001
643.2,696.7,516.2,620.7,900.0,675.36
630.7,711.0,632.4,649.7,580.0,640.76
542.0,610.0,553.7,457.4,640.0,560.62
493.2,388.9,517.3,543.1,640.0,516.5
483.4,473.5,464.6,411.6,340.0,434.62
459.7,444.7,535.9,512.4,640.0,518.54
523.0,585.1,518.1,503.8,600.0,546.0
665.8,716.3,624.4,678.7,900.0,717.04
427.3,575.9,477.9,528.9,520.0,506.0
476.1,616.3,603.8,599.5,700.0,599.14
540.7,654.8,578.0,528.6,760.0,612.42
590.3,614.5,555.6,600.6,680.0,608.2
581.2,571.7,529.3,598.8,660.0,588.2
408.2,412.3,441.1,528.8,640.0,486.0799999999999
463.4,515.6,595.4,579.5,640.0,558.78
474.7,634.9,513.7,525.4,760.0,581.74
448.3,477.4,517.2,403.5,640.0,497.28000000000003
501.1,548.2,494.7,410.3,600.0,510.86
550.5,723.6,542.3,490.9,720.0,605.4599999999999
386.5,500.5,506.7,401.0,600.0,478.93999999999994
474.2,625.3,553.3,504.5,680.0,567.46
410.1,391.9,546.4,519.5,580.0,489.58000000000004
538.5,548.5,556.2,585.8,600.0,565.8
581.8,761.9,619.8,618.6,760.0,668.42
545.1,460.0,514.3,447.2,560.0,505.32000000000005
405.2,552.3,513.4,544.2,640.0,531.0200000000001
657.4,752.0,622.1,698.9,780.0,702.08
512.9,409.9,553.3,566.6,540.0,516.54
556.3,508.6,554.5,611.8,700.0,586.24
477.9,572.2,530.2,555.4,900.0,607.14
464.2,542.2,418.8,468.1,620.0,502.66
365.3,363.6,456.6,412.1,320.0,383.52
654.6,772.8,639.0,650.9,600.0,663.46
414.6,513.7,537.2,535.5,640.0,528.2
536.0,664.2,563.0,657.4,860.0,656.12
514.3,455.9,485.3,516.1,500.0,494.32
360.8,502.8,479.7,497.5,540.0,476.16
389.0,527.4,432.2,513.4,620.0,496.4
479.2,391.1,500.9,396.6,600.0,473.55999999999995
371.1,416.1,479.7,416.5,360.0,408.68
486.3,469.9,543.2,568.6,540.0,521.6
573.2,737.2,612.6,660.1,720.0,660.62
607.8,706.9,591.3,656.4,800.0,672.4799999999999
487.2,622.8,579.5,644.2,720.0,610.74
394.9,544.5,433.9,430.7,380.0,436.8
463.7,516.0,502.3,511.2,560.0,510.64
643.3,757.2,607.8,657.9,440.0,621.24
498.2,558.9,501.6,432.9,720.0,542.3199999999999
506.2,584.7,534.4,367.8,580.0,514.6200000000001
397.0,444.6,470.3,443.9,480.0,447.16
457.1,392.3,558.0,555.5,680.0,528.58
652.3,782.4,655.1,725.6,940.0,751.0799999999999
576.2,531.4,524.2,410.8,660.0,540.52
458.7,508.6,567.1,545.8,640.0,544.04
442.3,480.2,525.2,594.0,880.0,584.3399999999999
601.3,673.3,556.1,590.1,580.0,600.16
487.9,546.6,517.4,465.6,460.0,495.5
499.2,566.4,520.5,570.6,480.0,527.3399999999999
626.6,689.2,622.6,644.7,920.0,700.6200000000001
